06:00  -  06:14,51,,19,,70,
06:15  -  06:29,62,,24,,86,
06:30  -  06:44,50,,103,,153,
06:45  -  06:59,70,,90,,160,
07:00  -  07:14,53,,107,,160,
07:15  -  07:29,73,,199,,272,
07:30  -  07:44,108,,237,,345,
07:45  -  07:59,132,,304,,436,
08:00  -  08:14,162,,400,,562,
08:15  -  08:29,179,1265,545,3291,724,4556
08:30  -  08:44,193,,729,,922,
08:45  -  08:59,132,,534,,666,
09:00  -  09:14,132,,490,,622,
09:15  -  09:29,106,3192,416,6597,522,9789
09:30  -  09:44,131,,419,,550,
09:45  -  09:59,79,,490,,569,
10:00  -  10:29,123,,479,,602,
10:30  -  10:59,176,,436,,612,
11:00  -  11:29,281,,446,,727,
11:30  -  11:59,308,,516,,824,
12:00  -  12:29,409,,500,,909,
12:30  -  12:59,237,,490,,727,
13:00  -  13:29,245,,558,,803,
13:30  -  13:59,285,,483,,768,
14:00  -  14:29,335,,362,,697,
14:30  -  14:59,345,,512,,857,
15:00  -  15:14,259,,279,,538,
15:15  -  15:29,465,,287,,752,
15:30  -  15:44,292,,323,,615,
15:45  -  15:59,363,,303,,666,
16:00  -  16:14,557,,256,,813,
16:15  -  16:29,437,,382,,819,
16:30  -  16:44,530,,250,,780,
16:45  -  16:59,412,,312,,724,
17:00  -  17:14,468,,269,,737,
17:15  -  17:29,631,,327,,958,
17:30  -  17:44,436,,283,,719,
17:45  -  17:59,503,,342,,845,
18:00  -  18:14,495,,294,,789,
18:15  -  18:29,423,6942,252,4616,675,11558
18:30  -  18:44,358,,241,,599,
18:45  -  18:59,313,,216,,529,
19:00  -  19:29,553,2536,344,1582,897,4118
19:30  -  19:59,508,,321,,829,
20:00  -  20:29,431,,271,,702,
20:30  -  20:59,371,,241,,612,
21:00  -  21:29,349,,216,,565,
21:30  -  21:59,324,,189,,513,
22:00  -  22:29,308,1372,138,549,446,1921
22:30  -  22:59,262,,124,,386,
23:00  -  23:29,261,,101,,362,
23:30  -  23:59,180,,72,,252,
24:00  -  24:29,165,,53,,218,
24:30  -  24:59,123,,37,,160,
25:00  -  25:29,73,,24,,97,
,,,,,,
