06:00  -  06:14,12,,101,,113,
06:15  -  06:29,76,,256,,332,
06:30  -  06:44,103,,198,,301,
06:45  -  06:59,93,,264,,357,
07:00  -  07:14,36,,424,,460,
07:15  -  07:29,167,,552,,719,
07:30  -  07:44,155,,834,,989,
07:45  -  07:59,274,,601,,875,
08:00  -  08:14,195,1970,1172,7449,1367,9419
08:15  -  08:29,371,,1323,,1694,
08:30  -  08:44,296,,718,,1014,
08:45  -  08:59,192,,1006,,1198,
09:00  -  09:14,277,3871,722,8430,999,12301
09:15  -  09:29,238,,706,,944,
09:30  -  09:44,134,,692,,826,
09:45  -  09:59,149,,642,,791,
10:00  -  10:29,239,,551,,790,
10:30  -  10:59,211,,714,,925,
11:00  -  11:29,213,,521,,734,
11:30  -  11:59,287,,489,,776,
12:00  -  12:29,314,,715,,1029,
12:30  -  12:59,267,,401,,668,
13:00  -  13:29,278,,847,,1125,
13:30  -  13:59,363,,610,,973,
14:00  -  14:29,470,,394,,864,
14:30  -  14:59,431,,426,,857,
15:00  -  15:14,141,,231,,372,
15:15  -  15:29,287,,84,,371,
15:30  -  15:44,535,,149,,684,
15:45  -  15:59,500,,149,,649,
16:00  -  16:14,405,,192,,597,
16:15  -  16:29,571,,369,,940,
16:30  -  16:44,1073,,297,,1370,
16:45  -  16:59,984,,197,,1181,
17:00  -  17:14,830,,218,,1048,
17:15  -  17:29,1390,,438,,1828,
17:30  -  17:44,1329,,414,,1743,
17:45  -  17:59,1100,,151,,1251,
18:00  -  18:14,525,12132,419,4356,944,16488
18:15  -  18:29,1045,,242,,1287,
18:30  -  18:44,1038,,435,,1473,
18:45  -  18:59,379,,371,,750,
19:00  -  19:29,1138,3882,344,1644,1482,5526
19:30  -  19:59,656,,304,,960,
20:00  -  20:29,579,,224,,803,
20:30  -  20:59,513,,285,,798,
21:00  -  21:29,523,,236,,759,
21:30  -  21:59,473,,251,,724,
22:00  -  22:29,538,1440,171,572,709,2012
22:30  -  22:59,248,,163,,411,
23:00  -  23:29,298,,135,,433,
23:30  -  23:59,224,,76,,300,
24:00  -  24:29,132,,27,,159,
24:30  -  24:59,0,,0,,0,
25:00  -  25:29,0,,0,,0,
,,,,,,
