06:00  -  06:14,535,,209,,744,
06:15  -  06:29,505,,188,,693,
06:30  -  06:44,700,,288,,988,
06:45  -  06:59,790,,257,,1047,
07:00  -  07:14,1059,,365,,1424,
07:15  -  07:29,1541,,423,,1964,
07:30  -  07:44,1996,,581,,2577,
07:45  -  07:59,2482,,588,,3070,
08:00  -  08:14,2192,,538,,2730,
08:15  -  08:29,3060,22384,951,6165,4011,28549
08:30  -  08:44,3992,,913,,4905,
08:45  -  08:59,3532,,864,,4396,
09:00  -  09:14,2915,,915,,3830,
09:15  -  09:29,1946,19328,530,13685,2476,33013
09:30  -  09:44,1860,,579,,2439,
09:45  -  09:59,1382,,542,,1924,
10:00  -  10:29,1462,,795,,2257,
10:30  -  10:59,1274,,674,,1948,
11:00  -  11:29,1302,,1026,,2328,
11:30  -  11:59,1275,,1071,,2346,
12:00  -  12:29,1301,,1208,,2509,
12:30  -  12:59,1174,,1136,,2310,
13:00  -  13:29,1143,,1297,,2440,
13:30  -  13:59,651,,1240,,1891,
14:00  -  14:29,815,,1331,,2146,
14:30  -  14:59,828,,1341,,2169,
15:00  -  15:14,959,,1154,,2113,
15:15  -  15:29,714,,1290,,2004,
15:30  -  15:44,830,,1354,,2184,
15:45  -  15:59,856,,1502,,2358,
16:00  -  16:14,762,,1945,,2707,
16:15  -  16:29,835,,2188,,3023,
16:30  -  16:44,899,,2575,,3474,
16:45  -  16:59,872,,2365,,3237,
17:00  -  17:14,1006,,2914,,3920,
17:15  -  17:29,1221,,3616,,4837,
17:30  -  17:44,1033,,2790,,3823,
17:45  -  17:59,833,,2468,,3301,
18:00  -  18:14,1035,14356,2232,33156,3267,47512
18:15  -  18:29,954,,1946,,2900,
18:30  -  18:44,825,,1572,,2397,
18:45  -  18:59,722,,1245,,1967,
19:00  -  19:29,965,3816,1745,6661,2710,10477
19:30  -  19:59,848,,1412,,2260,
20:00  -  20:29,789,,1341,,2130,
20:30  -  20:59,653,,1139,,1792,
21:00  -  21:29,349,,442,,791,
21:30  -  21:59,212,,582,,794,
22:00  -  22:29,539,2247,1141,5130,1680,7377
22:30  -  22:59,487,,939,,1426,
23:00  -  23:29,431,,1058,,1489,
23:30  -  23:59,308,,691,,999,
24:00  -  24:29,232,,620,,852,
24:30  -  24:59,157,,419,,576,
25:00  -  25:29,93,,262,,355,
,,,,,,
